customerID	gender	SeniorCitizen	Partner	Dependents	tenure	PhoneService	MultipleLines	InternetService	OnlineSecurity	OnlineBackup	DeviceProtection	TechSupport	StreamingTV	StreamingMovies	Contract	PaperlessBilling	PaymentMethod	MonthlyCharges	TotalCharges	Churn	Churn_Probability	Risk_Category
1142-IHLOO	Female	0	No	No	51	Yes	No	Fiber optic	No	No	No	No	Yes	Yes	One year	No	Credit card (automatic)	87.55	4475.9	0	0.147238779	Low Risk
6410-LEFEN	Female	0	No	No	9	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Electronic check	45.15	416.45	1	0.356336768	Low Risk
4633-MKHYU	Female	0	No	No	9	Yes	No	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Mailed check	88.4	788.6	0	0.66907361	Medium Risk
6257-RJOHI	Male	0	No	No	4	Yes	No	DSL	No	No	No	Yes	No	No	Month-to-month	Yes	Mailed check	50.8	202.3	0	0.296844276	Low Risk
1545-JFUML	Male	0	Yes	No	71	Yes	Yes	Fiber optic	Yes	Yes	Yes	No	Yes	No	Two year	Yes	Electronic check	99	6994.6	0	0.068974653	Low Risk
3194-ORPIK	Female	0	Yes	Yes	50	Yes	Yes	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Bank transfer (automatic)	84.4	4116.15	1	0.305639841	Low Risk
7826-VVKWT	Female	1	Yes	Yes	24	Yes	No	Fiber optic	No	No	Yes	No	Yes	Yes	Two year	Yes	Electronic check	96.55	2263.45	0	0.354474825	Low Risk
1353-GHZOS	Male	0	Yes	No	22	Yes	No	DSL	Yes	No	No	No	Yes	No	One year	Yes	Bank transfer (automatic)	59.75	1374.35	0	0.117556913	Low Risk
2587-EKXTS	Male	0	No	No	44	Yes	Yes	Fiber optic	Yes	Yes	Yes	No	Yes	Yes	Month-to-month	Yes	Electronic check	111.5	4915.15	0	0.464414558	Medium Risk
5442-BXVND	Female	0	Yes	Yes	33	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Bank transfer (automatic)	24.25	838.5	0	0.054074982	Low Risk
8816-VXNZD	Female	0	No	No	1	Yes	Yes	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	75.1	75.1	1	0.741167135	High Risk
9378-FXTIZ	Female	0	Yes	No	54	Yes	Yes	DSL	No	No	No	No	Yes	Yes	One year	Yes	Credit card (automatic)	70.15	3715.65	1	0.083939853	Low Risk
1723-HKXJQ	Male	0	No	No	42	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	101.75	4273.45	1	0.560801364	Medium Risk
7825-GKXMW	Female	0	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Electronic check	45.8	45.8	1	0.444720737	Medium Risk
9753-OYLBX	Female	0	No	No	1	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Mailed check	20.5	20.5	0	0.215045229	Low Risk
2364-UFROM	Male	0	No	No	30	Yes	No	DSL	Yes	Yes	No	Yes	Yes	No	One year	No	Electronic check	70.4	2044.75	0	0.051960334	Low Risk
6656-JWRQX	Female	0	No	No	1	No	No phone service	DSL	No	No	No	Yes	No	No	Month-to-month	No	Mailed check	30.55	30.55	0	0.406881592	Medium Risk
6473-ULUHT	Male	0	Yes	Yes	16	Yes	Yes	DSL	Yes	Yes	No	Yes	Yes	Yes	Month-to-month	No	Electronic check	84.9	1398.25	0	0.229656361	Low Risk
1240-KNSEZ	Male	0	No	No	1	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	Yes	Mailed check	20.1	20.1	1	0.260310956	Low Risk
0836-SEYLU	Male	0	Yes	No	9	No	No phone service	DSL	No	No	No	Yes	Yes	No	Month-to-month	No	Mailed check	40.65	328.95	1	0.3730465	Low Risk
4433-JCGCG	Male	1	Yes	No	46	Yes	Yes	Fiber optic	No	No	Yes	No	Yes	Yes	Month-to-month	Yes	Electronic check	101	4680.05	1	0.634618755	Medium Risk
3716-BDVDB	Male	0	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	69.1	69.1	1	0.689254194	Medium Risk
7688-AWMDX	Male	0	Yes	No	71	Yes	No	DSL	Yes	No	No	Yes	No	No	Two year	No	Bank transfer (automatic)	54.5	3778.2	0	0.00335291	Low Risk
2842-BCQGE	Male	0	No	No	43	Yes	Yes	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Credit card (automatic)	75.35	3161.4	0	0.28333389	Low Risk
7244-QWYHG	Male	0	Yes	No	50	No	No phone service	DSL	Yes	No	No	Yes	Yes	No	One year	Yes	Bank transfer (automatic)	44.45	2188.45	0	0.036411939	Low Risk
5899-MQZZL	Female	0	No	No	13	Yes	Yes	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	75	999.45	1	0.57214131	Medium Risk
6849-OYAMU	Male	0	Yes	Yes	19	Yes	No	Fiber optic	No	Yes	No	Yes	Yes	Yes	One year	No	Bank transfer (automatic)	100	1888.65	1	0.221808506	Low Risk
5312-UXESG	Female	0	No	No	41	Yes	Yes	Fiber optic	No	No	Yes	No	Yes	Yes	Month-to-month	No	Bank transfer (automatic)	98.05	3990.6	0	0.445853497	Medium Risk
9488-HGMJH	Female	1	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	71.15	71.15	1	0.749966168	High Risk
6038-GCYEC	Female	0	No	No	24	No	No phone service	DSL	No	Yes	Yes	No	Yes	Yes	Month-to-month	Yes	Credit card (automatic)	54.15	1240.25	1	0.393282013	Low Risk
2150-WLKUW	Female	0	Yes	No	40	Yes	Yes	DSL	No	Yes	No	No	Yes	No	One year	No	Bank transfer (automatic)	63.9	2635	0	0.082372311	Low Risk
7159-FVYPK	Female	0	Yes	Yes	3	Yes	Yes	DSL	No	Yes	Yes	No	Yes	No	Month-to-month	Yes	Bank transfer (automatic)	69.15	235	0	0.464410832	Medium Risk
7032-LMBHI	Female	0	No	No	37	Yes	Yes	DSL	Yes	No	No	No	Yes	No	One year	No	Bank transfer (automatic)	64.65	2347.85	0	0.063155692	Low Risk
1150-WFARN	Female	0	Yes	Yes	67	Yes	Yes	Fiber optic	Yes	No	Yes	Yes	Yes	Yes	Two year	Yes	Credit card (automatic)	108.75	7156.2	1	0.049527281	Low Risk
6088-BXMRG	Female	0	Yes	Yes	32	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	98.85	3089.6	0	0.579547931	Medium Risk
3144-AUDBS	Female	0	Yes	No	6	Yes	No	DSL	No	No	No	Yes	No	No	Month-to-month	Yes	Electronic check	49.15	270.8	1	0.364826021	Low Risk
4821-SJHJV	Female	0	Yes	Yes	32	Yes	Yes	Fiber optic	Yes	No	No	No	Yes	No	Month-to-month	No	Electronic check	89.6	2901.8	0	0.357596788	Low Risk
7346-MEDWM	Female	0	No	No	59	Yes	Yes	Fiber optic	No	Yes	Yes	No	No	No	Month-to-month	Yes	Electronic check	83.25	4949.1	0	0.260247672	Low Risk
1137-DGOWI	Female	0	Yes	No	30	Yes	No	DSL	No	Yes	Yes	Yes	No	Yes	One year	No	Bank transfer (automatic)	70.25	2198.9	0	0.069694315	Low Risk
5616-PRTNT	Male	0	No	Yes	20	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	Yes	Electronic check	19.4	374.5	1	0.121952628	Low Risk
3812-LRZIR	Female	0	Yes	Yes	27	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Electronic check	24.5	761.95	0	0.02796713	Low Risk
4818-QIUFN	Female	1	No	No	20	Yes	Yes	Fiber optic	Yes	No	No	No	No	No	Month-to-month	Yes	Electronic check	79.15	1520.9	1	0.543650888	Medium Risk
9483-GCPWE	Male	0	No	Yes	9	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	No	Mailed check	20.1	190.25	0	0.061409691	Low Risk
4227-OJHAL	Female	0	Yes	Yes	68	Yes	Yes	DSL	Yes	Yes	Yes	No	Yes	No	One year	Yes	Credit card (automatic)	73	5163	0	0.021109211	Low Risk
9220-CXRSC	Female	0	Yes	Yes	69	Yes	Yes	DSL	Yes	No	No	Yes	No	No	Two year	No	Credit card (automatic)	61.4	4059.85	0	0.003785103	Low Risk
4993-JCRGJ	Male	0	No	No	26	Yes	Yes	Fiber optic	No	No	Yes	Yes	No	No	Month-to-month	Yes	Mailed check	84.3	2281.6	0	0.362415141	Low Risk
9537-JALFH	Male	0	Yes	Yes	69	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Bank transfer (automatic)	19.9	1356.7	0	0.001606129	Low Risk
6698-OXETB	Male	0	No	No	11	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Mailed check	20.4	231.45	0	0.040646001	Low Risk
2103-ZRXFN	Male	0	No	No	1	Yes	Yes	DSL	No	No	No	No	No	No	Month-to-month	No	Mailed check	50.75	50.75	0	0.410665019	Medium Risk
3724-BSCVH	Male	0	Yes	Yes	10	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	No	Mailed check	20.45	242.4	0	0.062021343	Low Risk
4877-TSOFF	Female	0	Yes	Yes	55	Yes	Yes	DSL	Yes	Yes	No	Yes	No	Yes	One year	Yes	Bank transfer (automatic)	75.75	4264.25	0	0.027109874	Low Risk
9209-NWPGU	Male	0	No	No	44	Yes	No	DSL	Yes	No	No	Yes	Yes	No	One year	No	Electronic check	65.4	2774.55	0	0.032548791	Low Risk
6961-VCPMC	Male	1	Yes	No	46	Yes	No	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Electronic check	80.4	3605.2	1	0.444003909	Medium Risk
7306-YDSOI	Male	0	Yes	Yes	69	Yes	No	DSL	Yes	Yes	Yes	No	No	No	Two year	Yes	Bank transfer (automatic)	59.75	4069.9	0	0.005876992	Low Risk
5288-AHOUP	Male	1	No	No	11	Yes	No	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Electronic check	78.5	874.2	0	0.721899704	High Risk
6688-UZPWD	Female	0	Yes	No	11	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	102	1145.35	1	0.767150477	High Risk
0655-YDGFJ	Male	0	No	No	29	Yes	No	DSL	No	No	Yes	No	No	No	Month-to-month	No	Bank transfer (automatic)	48.95	1323.7	0	0.137293249	Low Risk
8468-EHYJA	Female	0	Yes	No	57	Yes	Yes	Fiber optic	Yes	No	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	99.65	5497.05	0	0.372638515	Low Risk
6823-SIDFQ	Male	0	No	No	28	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	No	Credit card (automatic)	18.25	534.7	0	0.025692431	Low Risk
1097-FSPVW	Female	0	No	No	42	Yes	No	DSL	Yes	No	Yes	No	No	No	Month-to-month	No	Credit card (automatic)	54.55	2455.05	0	0.05650223	Low Risk
2839-RFSQE	Female	0	No	No	2	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Mailed check	20.65	38.7	1	0.205993062	Low Risk
8328-SKJNO	Male	0	No	Yes	23	No	No phone service	DSL	Yes	Yes	No	Yes	No	No	One year	No	Bank transfer (automatic)	40.65	947.4	0	0.050673506	Low Risk
7010-ZMVBF	Female	0	Yes	Yes	18	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Mailed check	20.45	357	0	0.084348049	Low Risk
5201-CBWYG	Male	0	Yes	Yes	62	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	No	Bank transfer (automatic)	24.8	1476.25	0	0.005469859	Low Risk
0968-GSIKN	Female	0	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	70.8	70.8	1	0.622666652	Medium Risk
1965-DDBWU	Male	0	No	No	16	Yes	Yes	Fiber optic	No	No	No	Yes	No	Yes	Month-to-month	Yes	Credit card (automatic)	89.05	1448.6	1	0.491401015	Medium Risk
9057-SIHCH	Female	0	No	No	3	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	96.6	291.9	1	0.813448965	High Risk
6352-GIGGQ	Male	0	No	No	67	Yes	Yes	DSL	Yes	Yes	Yes	Yes	Yes	Yes	One year	Yes	Bank transfer (automatic)	88.8	5903.15	0	0.03082678	Low Risk
3635-QQRQD	Male	0	No	No	62	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	Yes	Credit card (automatic)	20.05	1201.65	0	0.003183786	Low Risk
6771-XWBDM	Female	0	Yes	No	57	Yes	Yes	Fiber optic	No	Yes	Yes	No	Yes	Yes	Month-to-month	Yes	Credit card (automatic)	104.5	5921.35	1	0.381902335	Low Risk
2897-DOVND	Male	0	No	No	2	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	69.8	146.65	0	0.682195869	Medium Risk
3082-YVEKW	Female	0	Yes	Yes	23	Yes	Yes	DSL	Yes	No	Yes	Yes	Yes	No	Two year	Yes	Bank transfer (automatic)	77.15	1759.4	0	0.052129911	Low Risk
0191-EQUUH	Female	0	No	Yes	25	No	No phone service	DSL	Yes	No	No	Yes	No	No	Two year	No	Bank transfer (automatic)	35.05	844.45	0	0.030021627	Low Risk
7134-HBPBS	Female	1	No	No	72	Yes	Yes	Fiber optic	No	Yes	Yes	Yes	Yes	Yes	Two year	Yes	Bank transfer (automatic)	108.1	7774.05	0	0.10217498	Low Risk
3489-HHPFY	Female	0	Yes	No	2	Yes	Yes	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Electronic check	84.05	134.05	0	0.782922953	High Risk
2926-JEJJC	Female	0	No	No	8	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	Yes	Bank transfer (automatic)	20.2	140.95	0	0.109956679	Low Risk
8601-QACRS	Female	0	No	No	5	Yes	Yes	DSL	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	50.6	249.95	1	0.442626005	Medium Risk
4950-BDEUX	Male	0	No	No	35	No	No phone service	DSL	No	No	Yes	No	Yes	Yes	Month-to-month	No	Electronic check	49.2	1701.65	0	0.324191634	Low Risk
5789-LDFXO	Male	0	No	No	24	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	No	Electronic check	24.6	592.65	0	0.060398494	Low Risk
0508-OOLTO	Female	0	Yes	Yes	2	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	71.65	135.75	0	0.653484945	Medium Risk
2984-TBYKU	Male	0	Yes	Yes	72	Yes	Yes	Fiber optic	Yes	Yes	Yes	Yes	No	Yes	Two year	Yes	Credit card (automatic)	104.9	7732.65	0	0.030913361	Low Risk
9822-WMWVG	Female	0	No	No	41	Yes	Yes	Fiber optic	Yes	Yes	Yes	Yes	Yes	No	Month-to-month	Yes	Electronic check	106.5	4282.4	0	0.308141524	Low Risk
2391-SOORI	Male	0	No	Yes	4	Yes	No	DSL	Yes	No	No	No	No	No	Month-to-month	No	Electronic check	49.35	219.65	1	0.259157881	Low Risk
9040-KZVWO	Male	0	No	No	26	Yes	No	Fiber optic	No	Yes	No	No	No	No	One year	No	Bank transfer (automatic)	75.5	2018.1	0	0.180583733	Low Risk
2645-QTLMB	Male	0	No	No	7	Yes	No	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	94.25	669	1	0.72440642	High Risk
4806-HIPDW	Female	0	Yes	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	68.95	68.95	1	0.706409599	High Risk
1548-ARAGG	Female	0	Yes	Yes	4	Yes	Yes	DSL	No	Yes	No	Yes	No	No	Month-to-month	Yes	Mailed check	58.5	224.85	0	0.288208564	Low Risk
6339-RZCBJ	Male	0	No	No	48	Yes	No	DSL	No	Yes	Yes	Yes	Yes	Yes	Two year	No	Credit card (automatic)	78.9	3771.5	0	0.023781783	Low Risk
4424-TKOPW	Male	1	No	No	2	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	93.85	196.75	1	0.84893134	High Risk
4415-WNGVR	Female	1	Yes	No	12	Yes	No	DSL	Yes	No	Yes	Yes	Yes	Yes	One year	Yes	Electronic check	79.2	943.85	0	0.231773129	Low Risk
2522-AHJXR	Male	0	Yes	No	60	Yes	Yes	Fiber optic	Yes	No	Yes	Yes	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	109.45	6572.85	0	0.249956997	Low Risk
0412-UCCNP	Male	0	No	No	55	Yes	No	DSL	Yes	No	Yes	Yes	No	No	Two year	Yes	Electronic check	59.2	3175.85	0	0.011610266	Low Risk
1816-FLZDK	Male	0	No	No	1	No	No phone service	DSL	No	No	No	Yes	No	No	Month-to-month	No	Mailed check	29.15	29.15	0	0.398450105	Low Risk
7096-UCLNH	Male	0	No	No	1	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Mailed check	20.05	20.05	0	0.209872537	Low Risk
8443-ZRDBZ	Male	0	No	No	4	Yes	Yes	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	76.05	318.9	1	0.715827832	High Risk
9136-ALYBR	Male	0	No	No	1	No	No phone service	DSL	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	24.45	24.45	1	0.573834951	Medium Risk
4615-PIVVU	Female	0	No	No	42	Yes	No	DSL	No	No	Yes	Yes	No	Yes	Two year	No	Credit card (automatic)	66.5	2762.75	0	0.023268921	Low Risk
8885-QSQBX	Female	0	No	No	1	Yes	No	DSL	Yes	No	No	No	No	No	Month-to-month	No	Bank transfer (automatic)	49.55	49.55	0	0.279863292	Low Risk
7479-NITWS	Male	0	No	No	7	Yes	Yes	Fiber optic	No	No	Yes	No	Yes	No	Month-to-month	Yes	Credit card (automatic)	89.35	631.85	1	0.653789013	Medium Risk
8617-ENBDS	Male	0	No	No	3	Yes	No	Fiber optic	No	No	Yes	No	No	No	Month-to-month	Yes	Credit card (automatic)	73.6	232.5	0	0.574852774	Medium Risk
9385-NXKDA	Female	0	Yes	No	72	Yes	Yes	DSL	Yes	Yes	Yes	No	Yes	Yes	Two year	Yes	Credit card (automatic)	82.65	5919.35	0	0.019470292	Low Risk
0430-IHCDJ	Male	0	No	No	15	Yes	Yes	DSL	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	49	749.25	0	0.406056547	Medium Risk
2959-MJHIC	Male	0	Yes	No	4	Yes	No	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Electronic check	80.35	307.4	1	0.7258088	High Risk
6674-KVJHG	Female	0	No	No	11	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	No	Electronic check	25.2	245.15	0	0.115723022	Low Risk
1814-DKOLC	Female	0	No	No	5	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Mailed check	25.45	134.75	0	0.2173443	Low Risk
4201-JMNGR	Female	1	No	No	1	Yes	No	DSL	Yes	No	Yes	No	No	No	Month-to-month	Yes	Electronic check	55.8	55.8	1	0.462955037	Medium Risk
9351-HXDMR	Male	0	Yes	No	72	Yes	Yes	Fiber optic	Yes	No	Yes	Yes	Yes	Yes	Two year	Yes	Credit card (automatic)	110.9	8240.85	0	0.062491188	Low Risk
3537-HPKQT	Female	0	Yes	No	55	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Credit card (automatic)	77.75	4266.4	0	0.205385639	Low Risk
2129-ALKBS	Female	0	Yes	Yes	40	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	Yes	Electronic check	26.2	1077.5	0	0.065714562	Low Risk
5821-MMEIL	Female	0	Yes	No	57	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Bank transfer (automatic)	19.9	1115.6	0	0.003932568	Low Risk
5960-WPXQM	Male	0	No	No	1	Yes	No	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Electronic check	79.05	79.05	1	0.735611778	High Risk
0684-AOSIH	Male	0	Yes	No	1	Yes	No	Fiber optic	Yes	No	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	95	95	1	0.7058075	High Risk
8260-NGFNY	Female	0	No	No	1	No	No phone service	DSL	No	No	No	No	No	No	Month-to-month	No	Mailed check	25.2	25.2	1	0.512151438	Medium Risk
1309-XGFSN	Male	1	Yes	Yes	52	Yes	Yes	DSL	No	Yes	Yes	No	Yes	Yes	One year	Yes	Electronic check	80.85	4079.55	0	0.133121294	Low Risk
1866-RZZQS	Male	1	No	No	41	Yes	Yes	Fiber optic	No	No	Yes	No	Yes	Yes	Month-to-month	Yes	Electronic check	98.4	4187.75	1	0.652953336	Medium Risk
6968-URWQU	Male	0	Yes	No	43	Yes	No	DSL	No	No	No	No	Yes	No	One year	Yes	Mailed check	56.35	2391.15	0	0.071081453	Low Risk
4742-TXUEX	Female	0	Yes	Yes	47	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Bank transfer (automatic)	19.3	890.5	0	0.005401151	Low Risk
9631-XEYKE	Male	0	No	No	3	Yes	Yes	DSL	No	No	No	No	No	No	Month-to-month	No	Bank transfer (automatic)	50.4	137.25	0	0.40337708	Medium Risk
8631-NBHFZ	Male	1	Yes	Yes	66	Yes	Yes	DSL	Yes	Yes	Yes	Yes	Yes	No	Two year	No	Credit card (automatic)	79.4	5154.6	1	0.008756965	Low Risk
1335-MXCSE	Male	0	Yes	Yes	55	Yes	No	DSL	No	No	Yes	Yes	No	No	Two year	Yes	Credit card (automatic)	55.25	3119.9	0	0.010247358	Low Risk
8873-TMKGR	Male	0	No	No	29	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	No	Mailed check	19.1	529.5	0	0.025954561	Low Risk
8800-JOOCF	Female	0	No	Yes	12	Yes	Yes	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Electronic check	84.05	966.55	0	0.663140333	Medium Risk
1469-LBJQJ	Female	0	Yes	No	66	Yes	Yes	Fiber optic	No	Yes	Yes	No	Yes	Yes	Month-to-month	Yes	Electronic check	105.2	6936.85	0	0.427368936	Medium Risk
4958-XCBDQ	Male	1	No	No	35	Yes	Yes	Fiber optic	No	No	Yes	No	Yes	Yes	Month-to-month	Yes	Electronic check	101.4	3496.3	1	0.686381418	Medium Risk
8337-UPOAQ	Male	1	Yes	No	10	Yes	Yes	Fiber optic	No	No	Yes	No	No	Yes	Month-to-month	Yes	Electronic check	89.8	914.3	1	0.783173182	High Risk
0064-YIJGF	Male	0	Yes	Yes	27	Yes	Yes	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	75.75	1929	0	0.405622666	Medium Risk
2386-OWURY	Female	0	No	No	58	Yes	No	Fiber optic	No	No	No	Yes	Yes	Yes	Month-to-month	Yes	Electronic check	95.3	5817.7	0	0.32649838	Low Risk
1725-IQNIY	Male	0	Yes	No	54	Yes	No	Fiber optic	Yes	Yes	Yes	Yes	Yes	Yes	Two year	No	Bank transfer (automatic)	109.75	6110.2	1	0.056901873	Low Risk
0310-VQXAM	Male	0	No	No	9	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Mailed check	19.85	178.8	0	0.146441461	Low Risk
6598-RFFVI	Male	0	No	No	2	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	No	Credit card (automatic)	19.3	28.3	1	0.098835753	Low Risk
3453-RTHJQ	Male	0	No	No	6	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	69.1	435	0	0.648303094	Medium Risk
6712-OAWRH	Female	1	No	No	26	Yes	No	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	91.25	2351.8	1	0.687233864	Medium Risk
6278-FEPBZ	Female	0	No	No	9	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Mailed check	20.25	186.15	0	0.150612371	Low Risk
4280-DLSHD	Male	0	Yes	No	8	Yes	No	DSL	No	Yes	Yes	No	No	No	Month-to-month	Yes	Mailed check	54.75	445.85	0	0.332104371	Low Risk
1508-DFXCU	Male	0	No	No	12	Yes	No	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Electronic check	81.45	912	0	0.653631726	Medium Risk
8614-VGMMV	Female	0	No	No	15	Yes	Yes	DSL	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	49.1	679.55	1	0.407614081	Medium Risk
7868-BGSZA	Male	0	Yes	No	43	Yes	Yes	DSL	Yes	No	Yes	No	Yes	Yes	One year	Yes	Electronic check	80.2	3581.6	0	0.13423418	Low Risk
2800-QQUSO	Male	0	No	No	42	Yes	Yes	Fiber optic	No	No	No	Yes	Yes	Yes	Month-to-month	Yes	Electronic check	100.3	4222.95	0	0.480083649	Medium Risk
